Date,VNIndex,Open,High,Low,Volume,VN_Return,VN_Return_5d,VN_Return_20d,RSI,MACD_DIFF,BB_WIDTH,BB_PCT,ATR14_PCT,STOCH_K,STOCH_D,OBV_Trend,Price_vs_MA20,Price_vs_MA50,Volume_Shock,Volume_Shock_5,HL_Range,VN_Return_lag_1,VN_Return_lag_2,VN_Return_lag_3,VN_Return_lag_5,VN_Return_lag_7,Foreign_Net_Ratio,Foreign_Net_MA5,Sector_Momentum,Sector_Divergence,SP500_Return,NASDAQ_Return,Gold_Return,Oil_Return,DXY_Return,VIX,VN_HV5,VN_HV10,VN_VIX_Signal,FX_Stress,FX_Stress_20d,Asia_Sentiment,Is_Earnings_Season,Is_Earnings_Peak,Is_Deriv_Expiry,Is_Pre_Expiry,Is_Quarter_End,Is_Quarter_End_Week,Is_Near_Tet,Is_Tet_Zone,Is_Monday,Is_Friday,Is_Month_Start,Is_Month_End,Month_Sin,Month_Cos,DOW_Sin,DOW_Cos,Next_Return,Target,SP500_Return_lag1,NASDAQ_Return_lag1,Gold_Return_lag1,Oil_Return_lag1,DXY_Return_lag1,VIX_Return,VIX_Change,HSI_Return,Nikkei_Return,VN_HV20_Roll,Regime_HighVol,Regime_LowVol,Regime_Uptrend,Regime_Downtrend,Regime_Crisis,SP500_x_VolShock,RSI_x_HV10,Return_x_VolShock,SP500_x_Trend,WinRate_10d,WinRate_20d,Consec_Up
2014-04-04,593.04,589.9,593.72,588.34,92353580,0.0061074918566774,-0.0021033502162244,0.0229236739974125,54.90298405487013,-2.521712222623705,4.872398295412621,0.4607435352760041,1.3274637938359293,53.16600114090118,38.93325727324584,-0.0111363370947505,-0.1912731318051234,2.66509615244791,0.5645659218912581,0.7471480317210819,0.9071900714960198,0.0133580896384548,-0.0037338357454826,-0.0130500194397958,0.0070322296404241,-0.0229126858851874,0.0,0.0,0.0285713420997664,0.040405979492691,-0.0125372880054578,-0.02595965014889,0.0146371273750083,0.0084754059862561,-0.0006213874860107,13.960000038146973,0.1627067644319145,0.1809399702796352,1.250745551681327,0.0599172500264866,0.3924057431409689,-0.001487752943117,1,1,0,0,0,0,0,0,0,1,1,0,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.3090169943749472,0.012697288547147,1,-0.0011264502910314,-0.0090541538833937,-0.0047268311398198,0.0067255385512252,0.0031164297705779,13.960000038146973,0.0441286580133144,-0.0024373944080667,-0.0005381114781672,,0,0,0,0,0,-0.0006359554470208183,9.934144303151488,0.007541522191440296,-0.0,0.5,,2.0
2014-04-07,600.57,595.72,602.55,595.35,108560420,0.012697288547147,0.0152137532329226,0.0289194606726173,59.89289065984092,-1.629437332539874,4.66796694091888,0.699799388872314,1.3302967737618274,74.64346833998867,56.90245293782092,0.0232853211130679,0.9326569420717572,3.7279325330604176,0.6701747177189297,0.890544600533967,1.198861081972115,0.0061074918566774,0.0133580896384548,-0.0037338357454826,-0.0045768900705041,0.0035370540421046,0.0,0.0,0.0151109216585213,0.0168518726627678,-0.0107501123941728,-0.011623817617862,-0.0039901407049617,-0.0069210693342541,-0.0024869056552579,15.56999969482422,0.1799329896326385,0.1867230987139309,1.2518763083962985,0.030134694604087,0.5023209673349549,-0.0114140291853246,1,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0044624273606739,1,-0.0125372880054578,-0.02595965014889,0.0146371273750083,0.0084754059862561,-0.0006213874860107,15.56999969482422,0.115329487985514,-0.0059053404980633,-0.0169227178725859,,0,0,0,0,0,-0.008402173450018603,11.183386134940147,0.004093086631019438,-0.0,0.5,,2.0
2014-04-08,603.25,600.71,603.25,598.52,109210640,0.0044624273606739,0.0332277125974136,0.0250637213254034,61.52463408488387,-0.865734786279627,4.696699635541781,0.7677534644486063,1.2857938943148224,82.28750713063313,70.03232553717433,0.0581651995399618,1.2575575988908183,3.976531380832472,0.684655909369166,0.9900117187111898,0.7840861997513499,0.012697288547147,0.0061074918566774,0.0133580896384548,-0.0130500194397958,0.0070322296404241,0.0,0.0,-0.002793538307113,0.0084545829436687,0.0037505537703756,0.0081476155095288,0.0082434138458205,0.0211070795067358,-0.0058589031856287,14.890000343322754,0.1106802431735333,0.1823970850706417,1.2368180640352255,-0.0820504493962936,0.5175175361629836,-0.0019075103364786,1,1,0,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9510565162951536,0.3090169943749474,-0.0031827600497305,0,-0.0107501123941728,-0.011623817617862,-0.0039901407049617,-0.0069210693342541,-0.0024869056552579,14.890000343322754,-0.043673690740502,0.0098234274097783,-0.0136384480827356,,0,0,0,0,0,-0.00736012797705312,11.221913917120666,0.008693273636769626,-0.0,0.6,,3.0
2014-04-10,601.33,605.4,608.89,600.43,110558340,-0.0031827600497305,0.0337992332422165,0.0191688417341786,59.65219350163082,-0.5142415125646007,4.672370432092461,0.679686326109853,1.298255197133309,76.81118083285801,77.91405210115994,0.0018588132530173,0.8395610771670007,3.475594709775164,0.7059730807388089,1.0634477702139582,1.4068814128681484,0.0044624273606739,0.012697288547147,0.0061074918566774,-0.0037338357454826,-0.0045768900705041,0.0,0.0,-0.0003371569573365,0.0129918343104778,-0.0208847955509128,-0.0310212476281205,0.0111834359141611,-0.0019304725018132,-0.0012582548979837,15.890000343322754,0.1074681058098214,0.1320601224912179,0.8910016803590494,-0.1421804290860651,0.500222653139788,0.0075400530002985,1,1,0,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749476,-0.0012638650990304,0,0.0037505537703756,0.0081476155095288,0.0082434138458205,0.0211070795067358,-0.0058589031856287,15.890000343322754,0.1497829735317417,0.0150500572731711,3.0048727426068567e-05,,0,0,0,0,0,0.0026477899997486174,7.877675980695199,0.0031503535913881054,0.0,0.6,,4.0
2014-04-11,600.57,597.87,602.01,594.96,104068010,-0.0012638650990304,0.018882328990228,0.0089882732435067,58.88820925948588,-0.3643383328273719,4.70714942220136,0.6416900185277915,1.2908971441414276,74.64346833998867,77.91405210115994,-0.0459089091780823,0.6669560888447935,3.2004033368078835,0.670149946068222,0.9915942226235724,1.1738848094310328,-0.0031827600497305,0.0044624273606739,0.012697288547147,0.0133580896384548,-0.0130500194397958,0.0,0.0,-0.0119770042132575,0.0078725687641976,-0.0094867736625443,-0.0134135791856198,-0.0010605442314632,0.0032881656950993,0.0008818304011872,17.030000686645508,0.1001857225716773,0.132961429193772,0.914122275729126,-0.1868724164738777,0.3283705330346298,-0.0158435610431744,1,1,0,0,0,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.3090169943749472,-0.0074262783688829,0,-0.0208847955509128,-0.0310212476281205,0.0111834359141611,-0.0019304725018132,-0.0012582548979837,17.030000686645508,0.0717432547949441,-0.0079061811073101,-0.0237809409790387,,0,0,0,0,0,-0.013995944612090055,7.8298604658031605,-0.0021329264756749858,-0.0,0.5,,4.0
2014-04-14,596.11,602.67,602.7,596.05,96128090,-0.0074262783688829,0.0051767165789828,-0.0012063736742456,54.47869615315973,-0.5839410462983086,4.707787608459801,0.4841549848249378,1.28734189425025,61.92241871078152,71.12568929454274,-0.0848419338340919,-0.0745949660970153,2.2786778699488632,0.6320980812144404,0.9093987896515872,1.1155659190418028,-0.0012638650990304,-0.0031827600497305,0.0044624273606739,0.0061074918566774,-0.0037338357454826,0.0,0.0,0.0040898251597464,0.0194697681741574,0.0082172862255087,0.0057403777379014,0.0064457422573243,0.0029882899014068,0.0035243098734643,16.110000610351562,0.1235821119332543,0.1367414242767901,0.9249885148337432,-0.1039584692843775,0.2946875957807138,-0.001022641896412,1,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.0168089782087198,0,-0.0094867736625443,-0.0134135791856198,-0.0010605442314632,0.0032881656950993,0.0008818304011872,16.110000610351562,-0.0540223158661048,0.0015284605086287,-0.0035737443014528,,0,0,0,0,0,-0.005996571429009941,7.449494504725547,-0.0007988867040110146,-0.0,0.4,,3.0
2014-04-15,586.09,596.0,597.99,586.09,126833620,-0.0168089782087198,-0.0241104284263283,-0.0237690718901991,46.122759824451805,-1.377126249059474,4.912075928404098,0.166822545733037,1.3608546097941705,33.893882284720355,56.81992311183018,-0.1321474468560746,-1.636592952991706,0.447316103379724,0.8435469400188869,1.159783481562776,2.0304048866215045,-0.0074262783688829,-0.0012638650990304,-0.0031827600497305,0.012697288547147,0.0133580896384548,0.0,0.0,-0.0333304729134967,0.0148904324383709,0.0067573077914855,0.0028513186127179,-0.0204942376224911,-0.0028832584618818,0.0008779592609677,15.609999656677246,0.1260038847778658,0.1607365048150671,1.021020315375211,-0.0366611709598618,0.3484168774346274,-0.0048619569027888,1,1,0,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9510565162951536,0.3090169943749474,-0.0201334266068352,0,0.0082172862255087,0.0057403777379014,0.0064457422573243,0.0029882899014068,0.0035243098734643,15.609999656677246,-0.0310366812371837,-0.0159531313767044,0.0062292175711267,,0,0,0,0,0,0.006931666650787212,7.413611206607181,-0.00626441439379962,0.0,0.4,,2.0
2014-04-16,574.29,583.64,585.51,567.61,143009880,-0.0201334266068352,-0.0480066307501036,-0.0426106526631658,38.61191589471336,-2.5986984572730325,5.800049070811418,-0.0878937172719279,1.5194641106292055,16.18217054263555,37.33282384604581,-0.1886469778038638,-3.409812408598915,-1.622579064755858,0.9672502984293648,1.2315741251165997,3.116892162496296,-0.0168089782087198,-0.0074262783688829,-0.0012638650990304,0.0044624273606739,0.0061074918566774,0.0,0.0,-0.0145871058617143,0.0076549930950033,0.0104884905586892,0.0129072891243293,0.0023845966045672,9.640613234185302e-05,0.000250584489996,14.18000030517578,0.1323848957986419,0.1786799165697779,1.043635576162214,0.0855285825526341,0.524311250420304,0.0155803470679584,1,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,0.0104825088369986,1,0.0067573077914855,0.0028513186127179,-0.0204942376224911,-0.0028832584618818,0.0008779592609677,14.18000030517578,-0.0916079040968957,0.0010916905481153,0.0300690035878015,,0,0,0,0,0,0.006536007977893422,6.899173910666665,-0.01625848918867692,0.0,0.4,,1.0
2014-04-17,580.31,580.39,583.51,575.83,86527800,0.0104825088369986,-0.0349558478705537,-0.0417444145378887,43.653207488910034,-2.8815847788842817,5.908627636893773,0.1294627871879826,1.509780434252162,30.765503875968847,26.947185567774923,-0.1397624341605464,-2.189366416118676,-0.6722947402581702,0.6062001582017369,0.7773344252645771,1.3234305802071222,-0.0201334266068352,-0.0168089782087198,-0.0074262783688829,-0.0031827600497305,0.012697288547147,0.0,0.0,0.0,0.0,0.0013638529097057,0.002273498825789,-0.0074437505591337,0.0052043263724914,0.0001253086478165,13.359999656677246,0.19562094880726,0.1879220658894302,1.0921588157928637,0.1131998534686395,0.5416867025914152,0.0014098351410493,1,0,1,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749476,-0.0258137891816441,0,0.0104884905586892,0.0129072891243293,0.0023845966045672,9.640613234185302e-05,0.000250584489996,13.359999656677246,-0.0578279711460394,0.0028300335351143,-1.0363253015621687e-05,,0,0,0,0,0,0.006358124635974817,8.203400934015919,-0.012204886394206556,0.0,0.5,,0.0
2014-04-18,565.33,580.89,580.89,565.33,106747120,-0.0258137891816441,-0.0586775896231913,-0.0581914503715056,35.77931075916163,-3.894894829289736,7.106361318825033,-0.1237943381932072,1.635685464294095,0.0,15.649224806201468,-0.1803491350339985,-4.432907955838269,-3.2715841949399382,0.7684659927274448,0.9543834256560672,2.752374719190551,0.0104825088369986,-0.0201334266068352,-0.0168089782087198,-0.0012638650990304,0.0044624273606739,0.0,0.0,-0.0270218789941995,0.0141636359385181,0.0013638529097057,0.002273498825789,-0.0074437505591337,0.0052043263724914,0.0001253086478165,13.359999656677246,0.2254045682939495,0.2104882137279277,1.1049431979319972,0.0980694184012254,0.4914373210124223,0.004839294571725,1,0,0,1,0,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.3090169943749472,-0.0127182353669539,0,0.0013638529097057,0.002273498825789,-0.0074437505591337,0.0052043263724914,0.0001253086478165,13.359999656677246,-0.0578279711460394,0.0028300335351143,0.0068485556083357,0.19049686365948498,0,0,0,1,0,0.0010480745801912047,7.531123210112357,0.008055451559698341,0.0,0.4,,1.0
2014-04-21,558.14,564.21,568.44,558.14,93868870,-0.0127182353669539,-0.0636962976631829,-0.072471956792688,32.7279463923998,-4.8068840806745765,8.485416108346259,-0.1245162404475985,1.6702321007379044,0.0,10.255167958656289,-0.2099047164361691,-5.299280166617898,-4.529176638983665,0.7091966551655852,0.8426482227269495,1.8454151288207383,-0.0258137891816441,0.0104825088369986,-0.0201334266068352,-0.0074262783688829,-0.0031827600497305,0.0,0.0,-0.0069204595058107,0.0097870076909714,0.003775123551313,0.0063556727917617,-0.0041750613206528,0.0006711379940178,0.0015031330882522,13.25,0.2218309663258261,0.2061260109780386,1.0713036572465962,0.0576458826969838,0.3804837251008264,0.0012810412847678,1,0,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0210162324864728,1,0.0013638529097057,0.002273498825789,-0.0074437505591337,0.0052043263724914,0.0001253086478165,13.25,-0.0082335074479039,0.0028300335351143,-0.0002679509655787,0.19240670895104695,0,0,0,1,0,0.0009672399217011332,6.74608103736846,-0.018307052944771564,0.0,0.3,0.4,1.0
2014-04-22,569.87,560.63,569.87,556.47,84120410,0.0210162324864728,-0.0276749304714293,-0.0620195868652785,41.494213987391056,-4.389173374012386,8.483903167335598,0.1465126651298648,1.6869641298110722,25.56276230446392,8.520920768154644,-0.1534816969755119,-2.998952319917758,-2.569303560382678,0.6618346026348324,0.8178558211605764,2.3514134802674254,-0.0127182353669539,-0.0258137891816441,0.0104825088369986,-0.0168089782087198,-0.0012638650990304,0.0,0.0,0.0,0.0,0.0040921390251265,0.0096832886028963,-0.0057453605699242,-0.021462158035992,-0.000500228738704,13.1899995803833,0.3211812608556328,0.2300619289448083,1.1137078317230762,0.0300821227035474,0.2743157702553911,-0.0049081798703147,1,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9510565162951536,0.3090169943749474,-0.000894940951445,0,0.003775123551313,0.0063556727917617,-0.0041750613206528,0.0006711379940178,0.0015031330882522,13.1899995803833,-0.0045283335559772,-0.0012987800906579,-0.0085175796499715,0.20657296500184133,0,0,0,1,0,0.0024985073954806366,9.546238909987833,-0.008417368250304206,0.0,0.3,0.4,1.0
